dataset	sample	n	shannon	freq_removed	fraction_lost
bioethanol	B1_10	7239	1.7559238990365529	6	0.013123359580052493
bioethanol	B1_10	7239	1.7559238990365529	7	0.014366625224478518
bioethanol	B1_10	7239	1.7559238990365529	8	0.014642906478795414
bioethanol	B1_10	7239	1.7559238990365529	9	0.014919187733112309
bioethanol	B1_10	7239	1.7559238990365529	10	0.015471750241746098
bioethanol	B1_25	6258	2.6758322780874253	1	0.007190795781399808
bioethanol	B1_25	6258	2.6758322780874253	2	0.010866091403004154
bioethanol	B1_25	6258	2.6758322780874253	3	0.012304250559284116
bioethanol	B1_25	6258	2.6758322780874253	4	0.013263023330137425
bioethanol	B1_25	6258	2.6758322780874253	5	0.014701182486417386
bioethanol	B1_25	6258	2.6758322780874253	6	0.015500159795461809
bioethanol	B1_25	6258	2.6758322780874253	7	0.016618728028124002
bioethanol	B1_25	6258	2.6758322780874253	8	0.01725790987535954
bioethanol	B1_25	6258	2.6758322780874253	9	0.018536273569830616
bioethanol	B1_25	6258	2.6758322780874253	10	0.019495046340683924
bioethanol	B1_45	3839	2.169577690145343	1	0.005209690023443605
bioethanol	B1_45	3839	2.169577690145343	2	0.007554050533993228
bioethanol	B1_45	3839	2.169577690145343	3	0.009116957541026309
bioethanol	B1_45	3839	2.169577690145343	4	0.01015889554571503
bioethanol	B1_45	3839	2.169577690145343	5	0.01120083355040375
bioethanol	B1_45	3839	2.169577690145343	6	0.011982287053920291
bioethanol	B1_45	3839	2.169577690145343	7	0.012242771555092472
bioethanol	B1_45	3839	2.169577690145343	8	0.014587132065642095
bioethanol	B1_45	3839	2.169577690145343	9	0.015108101067986456
bioethanol	B1_45	3839	2.169577690145343	10	0.015629070070330816
bioethanol	B1_DR	5062	2.548369614784348	1	0.007111813512445673
bioethanol	B1_DR	5062	2.548369614784348	2	0.009284867641248518
bioethanol	B1_DR	5062	2.548369614784348	3	0.010272619517977083
bioethanol	B1_DR	5062	2.548369614784348	4	0.011062821019359936
bioethanol	B1_DR	5062	2.548369614784348	5	0.011853022520742789
bioethanol	B1_DR	5062	2.548369614784348	6	0.012248123271434215
bioethanol	B1_DR	5062	2.548369614784348	7	0.012643224022125641
bioethanol	B1_DR	5062	2.548369614784348	8	0.013235875148162782
bioethanol	B1_DR	5062	2.548369614784348	9	0.013433425523508494
bioethanol	B1_DR	5062	2.548369614784348	10	0.014026076649545634
bioethanol	B1_PS	219717	1.5919016491952356	1	0.0013471875184896936
bioethanol	B1_PS	219717	1.5919016491952356	2	0.001497380721564558
bioethanol	B1_PS	219717	1.5919016491952356	3	0.0016384713062712489
bioethanol	B1_PS	219717	1.5919016491952356	4	0.001724946180768898
bioethanol	B1_PS	219717	1.5919016491952356	5	0.0017704592726097662
bioethanol	B1_PS	219717	1.5919016491952356	6	0.0017932158185302001
bioethanol	B1_PS	219717	1.5919016491952356	7	0.0018159723644506343
bioethanol	B1_PS	219717	1.5919016491952356	8	0.0018341776011869815
bioethanol	B1_PS	219717	1.5919016491952356	9	0.0018569341471074154
bioethanol	B1_PS	219717	1.5919016491952356	10	0.0018705880746596759
bioethanol	B2_10	20193	1.4929922720524647	1	0.002723716139256178
bioethanol	B2_10	20193	1.4929922720524647	2	0.003367503590353093
bioethanol	B2_10	20193	1.4929922720524647	3	0.004060813153072847
bioethanol	B2_10	20193	1.4929922720524647	4	0.004556034269301243
bioethanol	B2_10	20193	1.4929922720524647	5	0.0050017332739067995
bioethanol	B2_10	20193	1.4929922720524647	6	0.005150299608775318
bioethanol	B2_10	20193	1.4929922720524647	7	0.005447432278512356
bioethanol	B2_10	20193	1.4929922720524647	8	0.005595998613380874
bioethanol	B2_10	20193	1.4929922720524647	9	0.005744564948249394
bioethanol	B2_10	20193	1.4929922720524647	10	0.005794087059872233
bioethanol	B2_25	11354	2.1209512352810536	1	0.004139510304738418
bioethanol	B2_25	11354	2.1209512352810536	2	0.006165228113440197
bioethanol	B2_25	11354	2.1209512352810536	3	0.006957900299453937
bioethanol	B2_25	11354	2.1209512352810536	4	0.007926721860137396
bioethanol	B2_25	11354	2.1209512352810536	5	0.008102871234807116
bioethanol	B2_25	11354	2.1209512352810536	6	0.008543244671481416
bioethanol	B2_25	11354	2.1209512352810536	7	0.008895543420820856
bioethanol	B2_25	11354	2.1209512352810536	8	0.009864364981504316
bioethanol	B2_25	11354	2.1209512352810536	9	0.010392813105513475
bioethanol	B2_25	11354	2.1209512352810536	10	0.010745111854852916
bioethanol	B2_45	3848	2.3784938442153494	1	0.007276507276507277
bioethanol	B2_45	3848	2.3784938442153494	2	0.010395010395010396
bioethanol	B2_45	3848	2.3784938442153494	3	0.013253638253638254
bioethanol	B2_45	3848	2.3784938442153494	4	0.015852390852390853
bioethanol	B2_45	3848	2.3784938442153494	5	0.016372141372141373
bioethanol	B2_45	3848	2.3784938442153494	6	0.017931392931392932
bioethanol	B2_45	3848	2.3784938442153494	7	0.018451143451143452
bioethanol	B2_45	3848	2.3784938442153494	8	0.018711018711018712
bioethanol	B2_45	3848	2.3784938442153494	9	0.019230769230769232
bioethanol	B2_45	3848	2.3784938442153494	10	0.019490644490644492
bioethanol	B2_DR	4335	2.048280764489927	1	0.006920415224913495
bioethanol	B2_DR	4335	2.048280764489927	2	0.009688581314878892
bioethanol	B2_DR	4335	2.048280764489927	3	0.011995386389850057
bioethanol	B2_DR	4335	2.048280764489927	4	0.012687427912341407
bioethanol	B2_DR	4335	2.048280764489927	5	0.013379469434832756
bioethanol	B2_DR	4335	2.048280764489927	6	0.014071510957324106
bioethanol	B2_DR	4335	2.048280764489927	7	0.014763552479815456
bioethanol	B2_DR	4335	2.048280764489927	8	0.01591695501730104
bioethanol	B2_DR	4335	2.048280764489927	9	0.01660899653979239
bioethanol	B2_DR	4335	2.048280764489927	10	0.016839677047289503
bioethanol	B2_PS	9229	2.759835407342614	1	0.007043016578177484
bioethanol	B2_PS	9229	2.759835407342614	2	0.009643515007043017
bioethanol	B2_PS	9229	2.759835407342614	3	0.010943764221475782
bioethanol	B2_PS	9229	2.759835407342614	4	0.012785783941922202
bioethanol	B2_PS	9229	2.759835407342614	5	0.014194387257557698
bioethanol	B2_PS	9229	2.759835407342614	6	0.014736157763571352
bioethanol	B2_PS	9229	2.759835407342614	7	0.015386282370787735
bioethanol	B2_PS	9229	2.759835407342614	8	0.016144761079206846
bioethanol	B2_PS	9229	2.759835407342614	9	0.01711994799003142
bioethanol	B2_PS	9229	2.759835407342614	10	0.017336656192436885
bioethanol	B3_10	19025	1.1711159356546368	1	0.003994743758212878
bioethanol	B3_10	19025	1.1711159356546368	2	0.005624178712220762
bioethanol	B3_10	19025	1.1711159356546368	3	0.006727989487516426
bioethanol	B3_10	19025	1.1711159356546368	4	0.007306176084099869
bioethanol	B3_10	19025	1.1711159356546368	5	0.00783180026281209
bioethanol	B3_10	19025	1.1711159356546368	6	0.008199737187910644
bioethanol	B3_10	19025	1.1711159356546368	7	0.008725361366622865
bioethanol	B3_10	19025	1.1711159356546368	8	0.009250985545335086
bioethanol	B3_10	19025	1.1711159356546368	9	0.009461235216819974
bioethanol	B3_10	19025	1.1711159356546368	10	0.00961892247043364
bioethanol	B3_25	9305	2.3599447488599545	1	0.004836109618484685
bioethanol	B3_25	9305	2.3599447488599545	2	0.00677055346587856
bioethanol	B3_25	9305	2.3599447488599545	3	0.008275120902740463
bioethanol	B3_25	9305	2.3599447488599545	4	0.009457281031703386
bioethanol	B3_25	9305	2.3599447488599545	5	0.010209564750134336
bioethanol	B3_25	9305	2.3599447488599545	6	0.010639441160666308
bioethanol	B3_25	9305	2.3599447488599545	7	0.011499193981730252
bioethanol	B3_25	9305	2.3599447488599545	8	0.011714132186996238
bioethanol	B3_25	9305	2.3599447488599545	9	0.01214400859752821
bioethanol	B3_25	9305	2.3599447488599545	10	0.012681354110693176
bioethanol	B3_45	8824	2.1677644843232544	1	0.005213055303717135
bioethanol	B3_45	8824	2.1677644843232544	2	0.006459655485040798
bioethanol	B3_45	8824	2.1677644843232544	3	0.007479601087941976
bioethanol	B3_45	8824	2.1677644843232544	4	0.008046237533998187
bioethanol	B3_45	8824	2.1677644843232544	5	0.008612873980054397
bioethanol	B3_45	8824	2.1677644843232544	6	0.008726201269265639
bioethanol	B3_45	8824	2.1677644843232544	7	0.009179510426110607
bioethanol	B3_45	8824	2.1677644843232544	8	0.009406165004533092
bioethanol	B3_45	8824	2.1677644843232544	9	0.009632819582955575
bioethanol	B3_45	8824	2.1677644843232544	10	0.00985947416137806
bioethanol	B3_DR	8980	1.9695774027220394	1	0.0026726057906458797
bioethanol	B3_DR	8980	1.9695774027220394	2	0.0038975501113585748
bioethanol	B3_DR	8980	1.9695774027220394	3	0.005122494432071269
bioethanol	B3_DR	8980	1.9695774027220394	4	0.005567928730512249
bioethanol	B3_DR	8980	1.9695774027220394	5	0.0062360801781737195
bioethanol	B3_DR	8980	1.9695774027220394	6	0.0066815144766146995
bioethanol	B3_DR	8980	1.9695774027220394	7	0.007238307349665924
bioethanol	B3_DR	8980	1.9695774027220394	8	0.007461024498886414
bioethanol	B3_DR	8980	1.9695774027220394	9	0.008129175946547884
bioethanol	B3_DR	8980	1.9695774027220394	10	0.008351893095768375
bioethanol	B3_PS	42559	1.078128921099105	1	0.0025611504029699945
bioethanol	B3_PS	42559	1.078128921099105	2	0.0031485702201649473
bioethanol	B3_PS	42559	1.078128921099105	3	0.00361850607392091
bioethanol	B3_PS	42559	1.078128921099105	4	0.004017951549613478
bioethanol	B3_PS	42559	1.078128921099105	5	0.004135435513052468
bioethanol	B3_PS	42559	1.078128921099105	6	0.004299913061867056
bioethanol	B3_PS	42559	1.078128921099105	7	0.004558377781432835
bioethanol	B3_PS	42559	1.078128921099105	8	0.004722855330247421
bioethanol	B3_PS	42559	1.078128921099105	9	0.004957823257125403
bioethanol	B3_PS	42559	1.078128921099105	10	0.005004816842500998
bioethanol	C1_25	4342	2.9997188234283607	1	0.010824504836480885
bioethanol	C1_25	4342	2.9997188234283607	2	0.015200368493781667
bioethanol	C1_25	4342	2.9997188234283607	3	0.01773376324274528
bioethanol	C1_25	4342	2.9997188234283607	4	0.019806540764624597
bioethanol	C1_25	4342	2.9997188234283607	5	0.021879318286503916
bioethanol	C1_25	4342	2.9997188234283607	6	0.0228005527406725
bioethanol	C1_25	4342	2.9997188234283607	7	0.02349147858129894
bioethanol	C1_25	4342	2.9997188234283607	8	0.024412713035467527
bioethanol	C1_25	4342	2.9997188234283607	9	0.025333947489636112
bioethanol	C1_25	4342	2.9997188234283607	10	0.025564256103178258
bioethanol	C1_39	4221	3.1696124196464504	1	0.0111348021795783
bioethanol	C1_39	4221	3.1696124196464504	2	0.01610992655768775
bioethanol	C1_39	4221	3.1696124196464504	3	0.018005212035062782
bioethanol	C1_39	4221	3.1696124196464504	4	0.01990049751243781
bioethanol	C1_39	4221	3.1696124196464504	5	0.020848140251125327
bioethanol	C1_39	4221	3.1696124196464504	6	0.02179578298981284
bioethanol	C1_39	4221	3.1696124196464504	7	0.022980336413172233
bioethanol	C1_39	4221	3.1696124196464504	8	0.024638711205875383
bioethanol	C1_39	4221	3.1696124196464504	9	0.02534944325989102
bioethanol	C1_39	4221	3.1696124196464504	10	0.02534944325989102
bioethanol	C1_6	5230	3.9256435548903146	1	0.015678776290630976
bioethanol	C1_6	5230	3.9256435548903146	2	0.02198852772466539
bioethanol	C1_6	5230	3.9256435548903146	3	0.027342256214149138
bioethanol	C1_6	5230	3.9256435548903146	4	0.032122370936902483
bioethanol	C1_6	5230	3.9256435548903146	5	0.03518164435946463
bioethanol	C1_6	5230	3.9256435548903146	6	0.03824091778202677
bioethanol	C1_6	5230	3.9256435548903146	7	0.03977055449330784
bioethanol	C1_6	5230	3.9256435548903146	8	0.04321223709369025
bioethanol	C1_6	5230	3.9256435548903146	9	0.04397705544933078
bioethanol	C1_6	5230	3.9256435548903146	10	0.04550669216061185
bioethanol	C1_DR	4418	2.993417194276792	1	0.009280217292892712
bioethanol	C1_DR	4418	2.993417194276792	2	0.013580805794477138
bioethanol	C1_DR	4418	2.993417194276792	3	0.016749660479855138
bioethanol	C1_DR	4418	2.993417194276792	4	0.019465821638750568
bioethanol	C1_DR	4418	2.993417194276792	5	0.021502942507922135
bioethanol	C1_DR	4418	2.993417194276792	6	0.02195563603440471
bioethanol	C1_DR	4418	2.993417194276792	7	0.023313716613852422
bioethanol	C1_DR	4418	2.993417194276792	8	0.023540063377093707
bioethanol	C1_DR	4418	2.993417194276792	9	0.02444545043005885
bioethanol	C1_DR	4418	2.993417194276792	10	0.025350837483023993
bioethanol	C1_PS	4419	4.003011386925989	1	0.018329938900203666
bioethanol	C1_PS	4419	4.003011386925989	2	0.02760805612129441
bioethanol	C1_PS	4419	4.003011386925989	3	0.03326544467073999
bioethanol	C1_PS	4419	4.003011386925989	4	0.037565059968318625
bioethanol	C1_PS	4419	4.003011386925989	5	0.04095949309798597
bioethanol	C1_PS	4419	4.003011386925989	6	0.04344874405974202
bioethanol	C1_PS	4419	4.003011386925989	7	0.0461642905634759
bioethanol	C1_PS	4419	4.003011386925989	8	0.048200950441276307
bioethanol	C1_PS	4419	4.003011386925989	9	0.05046390586105454
bioethanol	C1_PS	4419	4.003011386925989	10	0.05250056573885494
bioethanol	C3_25	4666	3.6906180291895296	1	0.015645092156022288
bioethanol	C3_25	4666	3.6906180291895296	2	0.020145735105015
bioethanol	C3_25	4666	3.6906180291895296	3	0.02571795970852979
bioethanol	C3_25	4666	3.6906180291895296	4	0.029361337333904843
bioethanol	C3_25	4666	3.6906180291895296	5	0.030647235319331334
bioethanol	C3_25	4666	3.6906180291895296	6	0.033433347621088724
bioethanol	C3_25	4666	3.6906180291895296	7	0.03579082726103729
bioethanol	C3_25	4666	3.6906180291895296	8	0.03664809258465495
bioethanol	C3_25	4666	3.6906180291895296	9	0.038148306900985855
bioethanol	C3_25	4666	3.6906180291895296	10	0.03921988855550793
bioethanol	C3_39	5942	3.5812253057482875	1	0.012285425782564793
bioethanol	C3_39	5942	3.5812253057482875	2	0.01733423089868731
bioethanol	C3_39	5942	3.5812253057482875	3	0.01985863345674857
bioethanol	C3_39	5942	3.5812253057482875	4	0.02238303601480983
bioethanol	C3_39	5942	3.5812253057482875	5	0.023392797038034333
bioethanol	C3_39	5942	3.5812253057482875	6	0.02524402558061259
bioethanol	C3_39	5942	3.5812253057482875	7	0.027600134634803097
bioethanol	C3_39	5942	3.5812253057482875	8	0.02810501514641535
bioethanol	C3_39	5942	3.5812253057482875	9	0.0282733086502861
bioethanol	C3_39	5942	3.5812253057482875	10	0.029114776169639853
bioethanol	C3_6	6704	3.9150733208734874	1	0.013872315035799523
bioethanol	C3_6	6704	3.9150733208734874	2	0.01804892601431981
bioethanol	C3_6	6704	3.9150733208734874	3	0.0220763723150358
bioethanol	C3_6	6704	3.9150733208734874	4	0.023717183770883055
bioethanol	C3_6	6704	3.9150733208734874	5	0.0258054892601432
bioethanol	C3_6	6704	3.9150733208734874	6	0.02789379474940334
bioethanol	C3_6	6704	3.9150733208734874	7	0.029832935560859187
bioethanol	C3_6	6704	3.9150733208734874	8	0.031026252983293555
bioethanol	C3_6	6704	3.9150733208734874	9	0.032219570405727926
bioethanol	C3_6	6704	3.9150733208734874	10	0.03386038186157518
bioethanol	C3_DR	4546	2.5650265997293107	1	0.006819181698196217
bioethanol	C3_DR	4546	2.5650265997293107	2	0.010338759348878134
bioethanol	C3_DR	4546	2.5650265997293107	3	0.012318521777386713
bioethanol	C3_DR	4546	2.5650265997293107	4	0.013198416190057193
bioethanol	C3_DR	4546	2.5650265997293107	5	0.013858336999560053
bioethanol	C3_DR	4546	2.5650265997293107	6	0.014298284205895292
bioethanol	C3_DR	4546	2.5650265997293107	7	0.015398152221733392
bioethanol	C3_DR	4546	2.5650265997293107	8	0.016498020237571492
bioethanol	C3_DR	4546	2.5650265997293107	9	0.016937967443906733
bioethanol	C3_DR	4546	2.5650265997293107	10	0.017377914650241973
bioethanol	C3_PS	4554	3.891878728315515	1	0.024374176548089592
bioethanol	C3_PS	4554	3.891878728315515	2	0.031181379007465964
bioethanol	C3_PS	4554	3.891878728315515	3	0.037988581466842336
bioethanol	C3_PS	4554	3.891878728315515	4	0.04194115063680281
bioethanol	C3_PS	4554	3.891878728315515	5	0.045454545454545456
bioethanol	C3_PS	4554	3.891878728315515	6	0.04743083003952569
bioethanol	C3_PS	4554	3.891878728315515	7	0.04940711462450593
bioethanol	C3_PS	4554	3.891878728315515	8	0.052261747913921824
bioethanol	C3_PS	4554	3.891878728315515	9	0.05379885814668423
bioethanol	C3_PS	4554	3.891878728315515	10	0.05489679402722881
bioethanol	D11_20	356136	0.7867541131949883	1	0.002445694903070737
bioethanol	D11_20	356136	0.7867541131949883	2	0.002580474874766943
bioethanol	D11_20	356136	0.7867541131949883	3	0.002647864860615046
bioethanol	D11_20	356136	0.7867541131949883	4	0.0026927915178471145
bioethanol	D11_20	356136	0.7867541131949883	5	0.0027321023429251745
bioethanol	D11_20	356136	0.7867541131949883	6	0.0027405260911561877
bioethanol	D11_20	356136	0.7867541131949883	7	0.0027629894197722217
bioethanol	D11_20	356136	0.7867541131949883	8	0.0027714131680032345
bioethanol	D11_20	356136	0.7867541131949883	9	0.002785452748388256
bioethanol	D11_20	356136	0.7867541131949883	10	0.0027882606644652605
bioethanol	D11_40	46445	0.8025250013970737	1	0.0031435030681451178
bioethanol	D11_40	46445	0.8025250013970737	2	0.0033157498116051245
bioethanol	D11_40	46445	0.8025250013970737	3	0.00346646571213263
bioethanol	D11_40	46445	0.8025250013970737	4	0.0035310582409301323
bioethanol	D11_40	46445	0.8025250013970737	5	0.0035310582409301323
bioethanol	D11_40	46445	0.8025250013970737	6	0.003552589083862633
bioethanol	D11_40	46445	0.8025250013970737	7	0.0035956507697276346
bioethanol	D11_40	46445	0.8025250013970737	8	0.0035956507697276346
bioethanol	D11_40	46445	0.8025250013970737	9	0.003617181612660136
bioethanol	D11_40	46445	0.8025250013970737	10	0.003617181612660136
bioethanol	D11_6	80831	0.8756114488942763	1	0.002857814452375945
bioethanol	D11_6	80831	0.8756114488942763	2	0.0030557583105491706
bioethanol	D11_6	80831	0.8756114488942763	3	0.0032165876953149162
bioethanol	D11_6	80831	0.8756114488942763	4	0.0032660736598582227
bioethanol	D11_6	80831	0.8756114488942763	5	0.0033155596244015292
bioethanol	D11_6	80831	0.8756114488942763	6	0.003327931115537356
bioethanol	D11_6	80831	0.8756114488942763	7	0.0033403026066731825
bioethanol	D11_6	80831	0.8756114488942763	8	0.0033403026066731825
bioethanol	D11_6	80831	0.8756114488942763	9	0.003352674097809009
bioethanol	D11_6	80831	0.8756114488942763	10	0.003352674097809009
bioethanol	D11_64	37662	0.8345164178196416	1	0.003292443311560724
bioethanol	D11_64	37662	0.8345164178196416	2	0.0035048590090807712
bioethanol	D11_64	37662	0.8345164178196416	3	0.003531410971270777
bioethanol	D11_64	37662	0.8345164178196416	4	0.003584514895650789
bioethanol	D11_64	37662	0.8345164178196416	5	0.0036110668578407945
bioethanol	D11_64	37662	0.8345164178196416	6	0.0036110668578407945
bioethanol	D11_64	37662	0.8345164178196416	7	0.003664170782220806
bioethanol	D11_64	37662	0.8345164178196416	8	0.0037703786309808297
bioethanol	D11_64	37662	0.8345164178196416	9	0.0037969305931708354
bioethanol	D11_64	37662	0.8345164178196416	10	0.003823482555360841
bioethanol	D11_PS	199210	0.8325068462281358	1	0.00295667888158225
