dataset	sample	n	shannon	min_freq	coverage
lake	M0371.D11	21547	7.012858540174106	6	0.9605263157894737
lake	M0371.D11	21547	7.012858540174106	7	1
lake	M0371.D11	21547	7.012858540174106	8	0.9387755102040817
lake	M0371.D11	21547	7.012858540174106	9	1
lake	M0371.D11	21547	7.012858540174106	10	0.95
lake	M0371.D12	1527	4.932340698490683	1	0.2284263959390863
lake	M0371.D12	1527	4.932340698490683	2	0.7333333333333334
lake	M0371.D12	1527	4.932340698490683	3	0.8888888888888888
lake	M0371.D12	1527	4.932340698490683	4	0.8888888888888888
lake	M0371.D12	1527	4.932340698490683	5	1
lake	M0371.D12	1527	4.932340698490683	6	1
lake	M0371.D12	1527	4.932340698490683	7	1
lake	M0371.D12	1527	4.932340698490683	8	0.6666666666666667
lake	M0371.D12	1527	4.932340698490683	9	1
lake	M0371.D12	1527	4.932340698490683	10	0
lake	M0371.D2	77476	4.952675247338301	1	0.13872188822088627
lake	M0371.D2	77476	4.952675247338301	2	0.5252525252525253
lake	M0371.D2	77476	4.952675247338301	3	0.7014925373134329
lake	M0371.D2	77476	4.952675247338301	4	0.8269230769230769
lake	M0371.D2	77476	4.952675247338301	5	0.8604651162790697
lake	M0371.D2	77476	4.952675247338301	6	0.9117647058823529
lake	M0371.D2	77476	4.952675247338301	7	0.9473684210526316
lake	M0371.D2	77476	4.952675247338301	8	0.9047619047619048
lake	M0371.D2	77476	4.952675247338301	9	0.9523809523809523
lake	M0371.D2	77476	4.952675247338301	10	0.75
lake	M0371.D3	44996	4.51365895367673	1	0.19924385633270325
lake	M0371.D3	44996	4.51365895367673	2	0.5851063829787234
lake	M0371.D3	44996	4.51365895367673	3	0.78125
lake	M0371.D3	44996	4.51365895367673	4	0.9024390243902439
lake	M0371.D3	44996	4.51365895367673	5	0.9333333333333333
lake	M0371.D3	44996	4.51365895367673	6	0.7647058823529411
lake	M0371.D3	44996	4.51365895367673	7	1
lake	M0371.D3	44996	4.51365895367673	8	0.8333333333333334
lake	M0371.D3	44996	4.51365895367673	9	0.9230769230769231
lake	M0371.D3	44996	4.51365895367673	10	1
lake	M0371.D4	2785	5.041475311049353	1	0.2619469026548673
lake	M0371.D4	2785	5.041475311049353	2	0.6190476190476191
lake	M0371.D4	2785	5.041475311049353	3	1
lake	M0371.D4	2785	5.041475311049353	4	1
lake	M0371.D4	2785	5.041475311049353	5	0.9166666666666666
lake	M0371.D4	2785	5.041475311049353	6	1
lake	M0371.D4	2785	5.041475311049353	7	0
lake	M0371.D4	2785	5.041475311049353	8	1
lake	M0371.D4	2785	5.041475311049353	9	1
lake	M0371.D4	2785	5.041475311049353	10	1
lake	M0371.D5	31284	5.424929914674652	1	0.28882602545968883
lake	M0371.D5	31284	5.424929914674652	2	0.7724867724867726
lake	M0371.D5	31284	5.424929914674652	3	0.9180327868852459
lake	M0371.D5	31284	5.424929914674652	4	0.9305555555555556
lake	M0371.D5	31284	5.424929914674652	5	1
lake	M0371.D5	31284	5.424929914674652	6	0.9736842105263158
lake	M0371.D5	31284	5.424929914674652	7	1
lake	M0371.D5	31284	5.424929914674652	8	0.9545454545454546
lake	M0371.D5	31284	5.424929914674652	9	1
lake	M0371.D5	31284	5.424929914674652	10	0.9615384615384616
lake	M0371.D6	39875	5.4440310942425825	1	0.28689551490854426
lake	M0371.D6	39875	5.4440310942425825	2	0.6532663316582914
lake	M0371.D6	39875	5.4440310942425825	3	0.9251700680272109
lake	M0371.D6	39875	5.4440310942425825	4	0.9230769230769231
lake	M0371.D6	39875	5.4440310942425825	5	0.9305555555555556
lake	M0371.D6	39875	5.4440310942425825	6	0.9714285714285714
lake	M0371.D6	39875	5.4440310942425825	7	1
lake	M0371.D6	39875	5.4440310942425825	8	1
lake	M0371.D6	39875	5.4440310942425825	9	1
lake	M0371.D6	39875	5.4440310942425825	10	1
lake	M0371.D7	48966	5.524706742345949	1	0.25300442757748265
lake	M0371.D7	48966	5.524706742345949	2	0.6963562753036437
lake	M0371.D7	48966	5.524706742345949	3	0.8633540372670807
lake	M0371.D7	48966	5.524706742345949	4	0.912621359223301
lake	M0371.D7	48966	5.524706742345949	5	0.9342105263157895
lake	M0371.D7	48966	5.524706742345949	6	0.94
lake	M0371.D7	48966	5.524706742345949	7	0.96875
lake	M0371.D7	48966	5.524706742345949	8	0.975609756097561
lake	M0371.D7	48966	5.524706742345949	9	1
lake	M0371.D7	48966	5.524706742345949	10	1
lake	M0371.D8	517	4.533380291009285	1	0.3271028037383178
lake	M0371.D8	517	4.533380291009285	2	0.7777777777777778
lake	M0371.D8	517	4.533380291009285	3	1
lake	M0371.D8	517	4.533380291009285	4	1
lake	M0371.D8	517	4.533380291009285	5	1
lake	M0371.D8	517	4.533380291009285	6	1
lake	M0371.D8	517	4.533380291009285	7	0
lake	M0371.D8	517	4.533380291009285	8	1
lake	M0371.D8	517	4.533380291009285	9	1
lake	M0371.D8	517	4.533380291009285	10	0
lake	M0371.D9	43340	5.514166136898468	1	0.25951387183893937
lake	M0371.D9	43340	5.514166136898468	2	0.648936170212766
lake	M0371.D9	43340	5.514166136898468	3	0.8581560283687943
lake	M0371.D9	43340	5.514166136898468	4	0.88
lake	M0371.D9	43340	5.514166136898468	5	0.9454545454545454
lake	M0371.D9	43340	5.514166136898468	6	0.9761904761904762
lake	M0371.D9	43340	5.514166136898468	7	0.9411764705882353
lake	M0371.D9	43340	5.514166136898468	8	1
lake	M0371.D9	43340	5.514166136898468	9	0.8947368421052632
lake	M0371.D9	43340	5.514166136898468	10	0.9375
lake	M0371.E1	75862	5.50236121822054	1	0.18303207946588507
lake	M0371.E1	75862	5.50236121822054	2	0.5223880597014925
lake	M0371.E1	75862	5.50236121822054	3	0.7440476190476191
lake	M0371.E1	75862	5.50236121822054	4	0.84375
lake	M0371.E1	75862	5.50236121822054	5	0.8970588235294118
lake	M0371.E1	75862	5.50236121822054	6	0.9019607843137255
lake	M0371.E1	75862	5.50236121822054	7	0.9298245614035088
lake	M0371.E1	75862	5.50236121822054	8	0.9534883720930233
lake	M0371.E1	75862	5.50236121822054	9	0.8888888888888888
lake	M0371.E1	75862	5.50236121822054	10	0.88
lake	M0371.E10	73926	4.797229215178886	1	0.18405288163602562
lake	M0371.E10	73926	4.797229215178886	2	0.5705128205128205
lake	M0371.E10	73926	4.797229215178886	3	0.811965811965812
lake	M0371.E10	73926	4.797229215178886	4	0.8372093023255813
lake	M0371.E10	73926	4.797229215178886	5	0.8870967741935484
lake	M0371.E10	73926	4.797229215178886	6	1
lake	M0371.E10	73926	4.797229215178886	7	0.925
lake	M0371.E10	73926	4.797229215178886	8	0.8823529411764706
lake	M0371.E10	73926	4.797229215178886	9	0.967741935483871
lake	M0371.E10	73926	4.797229215178886	10	1
lake	M0371.E11	51104	4.746320610995082	1	0.2024754046334497
lake	M0371.E11	51104	4.746320610995082	2	0.6491228070175439
lake	M0371.E11	51104	4.746320610995082	3	0.7976190476190477
lake	M0371.E11	51104	4.746320610995082	4	0.896551724137931
lake	M0371.E11	51104	4.746320610995082	5	0.9459459459459459
lake	M0371.E11	51104	4.746320610995082	6	0.9230769230769231
lake	M0371.E11	51104	4.746320610995082	7	0.8928571428571429
lake	M0371.E11	51104	4.746320610995082	8	0.8947368421052632
lake	M0371.E11	51104	4.746320610995082	9	0.9230769230769231
lake	M0371.E11	51104	4.746320610995082	10	1
lake	M0371.E12	1915	5.1252897484367494	1	0.262
lake	M0371.E12	1915	5.1252897484367494	2	0.6666666666666667
lake	M0371.E12	1915	5.1252897484367494	3	0.8181818181818181
lake	M0371.E12	1915	5.1252897484367494	4	0.875
lake	M0371.E12	1915	5.1252897484367494	5	1
lake	M0371.E12	1915	5.1252897484367494	6	1
lake	M0371.E12	1915	5.1252897484367494	7	1
lake	M0371.E12	1915	5.1252897484367494	8	1
lake	M0371.E12	1915	5.1252897484367494	9	1
lake	M0371.E12	1915	5.1252897484367494	10	1
lake	M0371.E2	89943	4.779980405916474	1	0.09339358726059821
lake	M0371.E2	89943	4.779980405916474	2	0.32692307692307687
lake	M0371.E2	89943	4.779980405916474	3	0.5412844036697247
lake	M0371.E2	89943	4.779980405916474	4	0.5352112676056338
lake	M0371.E2	89943	4.779980405916474	5	0.5641025641025641
lake	M0371.E2	89943	4.779980405916474	6	0.6296296296296297
lake	M0371.E2	89943	4.779980405916474	7	0.7692307692307692
lake	M0371.E2	89943	4.779980405916474	8	0.40909090909090906
lake	M0371.E2	89943	4.779980405916474	9	0.6428571428571428
lake	M0371.E2	89943	4.779980405916474	10	0.6
lake	M0371.E3	58682	4.816865639676467	1	0.2002739726027397
lake	M0371.E3	58682	4.816865639676467	2	0.5321100917431192
lake	M0371.E3	58682	4.816865639676467	3	0.8307692307692307
lake	M0371.E3	58682	4.816865639676467	4	0.9464285714285714
lake	M0371.E3	58682	4.816865639676467	5	0.9047619047619048
lake	M0371.E3	58682	4.816865639676467	6	0.9696969696969697
lake	M0371.E3	58682	4.816865639676467	7	0.935483870967742
lake	M0371.E3	58682	4.816865639676467	8	1
lake	M0371.E3	58682	4.816865639676467	9	0.9333333333333333
lake	M0371.E3	58682	4.816865639676467	10	0.9230769230769231
lake	M0371.E4	2350	5.094970971376761	1	0.26182432432432434
lake	M0371.E4	2350	5.094970971376761	2	0.6666666666666667
lake	M0371.E4	2350	5.094970971376761	3	0.9285714285714286
lake	M0371.E4	2350	5.094970971376761	4	1
lake	M0371.E4	2350	5.094970971376761	5	0.8571428571428572
lake	M0371.E4	2350	5.094970971376761	6	1
lake	M0371.E4	2350	5.094970971376761	7	1
lake	M0371.E4	2350	5.094970971376761	8	1
lake	M0371.E4	2350	5.094970971376761	9	1
lake	M0371.E4	2350	5.094970971376761	10	1
lake	M0371.E5	71397	4.609653721952169	1	0.19278779472954233
lake	M0371.E5	71397	4.609653721952169	2	0.6422764227642277
lake	M0371.E5	71397	4.609653721952169	3	0.8266666666666667
lake	M0371.E5	71397	4.609653721952169	4	0.8181818181818181
lake	M0371.E5	71397	4.609653721952169	5	0.9148936170212766
lake	M0371.E5	71397	4.609653721952169	6	0.88
lake	M0371.E5	71397	4.609653721952169	7	1
lake	M0371.E5	71397	4.609653721952169	8	0.95
lake	M0371.E5	71397	4.609653721952169	9	0.9583333333333334
lake	M0371.E5	71397	4.609653721952169	10	1
lake	M0371.E6	72974	4.789854729536626	1	0.2146253112972606
lake	M0371.E6	72974	4.789854729536626	2	0.6551724137931034
lake	M0371.E6	72974	4.789854729536626	3	0.839622641509434
lake	M0371.E6	72974	4.789854729536626	4	0.8316831683168316
lake	M0371.E6	72974	4.789854729536626	5	0.9555555555555556
lake	M0371.E6	72974	4.789854729536626	6	0.9428571428571428
lake	M0371.E6	72974	4.789854729536626	7	1
lake	M0371.E6	72974	4.789854729536626	8	0.9666666666666667
lake	M0371.E6	72974	4.789854729536626	9	1
lake	M0371.E6	72974	4.789854729536626	10	1
lake	M0371.E7	22965	4.748465148213053	1	0.18317677198975235
lake	M0371.E7	22965	4.748465148213053	2	0.5232558139534884
lake	M0371.E7	22965	4.748465148213053	3	0.7419354838709677
lake	M0371.E7	22965	4.748465148213053	4	0.8478260869565217
lake	M0371.E7	22965	4.748465148213053	5	0.8260869565217391
lake	M0371.E7	22965	4.748465148213053	6	0.9047619047619048
lake	M0371.E7	22965	4.748465148213053	7	0.8571428571428572
lake	M0371.E7	22965	4.748465148213053	8	0.9230769230769231
lake	M0371.E7	22965	4.748465148213053	9	0.7272727272727273
lake	M0371.E7	22965	4.748465148213053	10	0.8333333333333334
lake	M0371.E8	1611	5.024571195600063	1	0.2977777777777778
lake	M0371.E8	1611	5.024571195600063	2	0.85
lake	M0371.E8	1611	5.024571195600063	3	1
lake	M0371.E8	1611	5.024571195600063	4	0.8333333333333334
lake	M0371.E8	1611	5.024571195600063	5	1
lake	M0371.E8	1611	5.024571195600063	6	1
lake	M0371.E8	1611	5.024571195600063	7	1
lake	M0371.E8	1611	5.024571195600063	8	1
lake	M0371.E8	1611	5.024571195600063	9	0
lake	M0371.E8	1611	5.024571195600063	10	1
lake	M0371.E9	56038	5.03460331555303	1	0.1992718446601942
lake	M0371.E9	56038	5.03460331555303	2	0.5259259259259259
lake	M0371.E9	56038	5.03460331555303	3	0.8240740740740741
lake	M0371.E9	56038	5.03460331555303	4	0.8571428571428572
lake	M0371.E9	56038	5.03460331555303	5	0.925
lake	M0371.E9	56038	5.03460331555303	6	0.9166666666666666
lake	M0371.E9	56038	5.03460331555303	7	0.8928571428571429
lake	M0371.E9	56038	5.03460331555303	8	1
lake	M0371.E9	56038	5.03460331555303	9	0.8888888888888888
lake	M0371.E9	56038	5.03460331555303	10	1
lake	M0371.F1	79433	4.7872909791047205	1	0.20058210041232116
lake	M0371.F1	79433	4.7872909791047205	2	0.4580152671755725
lake	M0371.F1	79433	4.7872909791047205	3	0.8461538461538461
lake	M0371.F1	79433	4.7872909791047205	4	0.9024390243902439
lake	M0371.F1	79433	4.7872909791047205	5	0.9310344827586207
lake	M0371.F1	79433	4.7872909791047205	6	0.9487179487179487
lake	M0371.F1	79433	4.7872909791047205	7	0.9555555555555556
lake	M0371.F1	79433	4.7872909791047205	8	0.9545454545454546
lake	M0371.F1	79433	4.7872909791047205	9	1
lake	M0371.F1	79433	4.7872909791047205	10	0.8461538461538461
lake	M0371.F10	33092	4.431091984836338	1	0.25791433891992555
lake	M0371.F10	33092	4.431091984836338	2	0.6056338028169015
lake	M0371.F10	33092	4.431091984836338	3	0.8793103448275862
lake	M0371.F10	33092	4.431091984836338	4	0.9444444444444444
lake	M0371.F10	33092	4.431091984836338	5	1
lake	M0371.F10	33092	4.431091984836338	6	0.9090909090909091
lake	M0371.F10	33092	4.431091984836338	7	1
lake	M0371.F10	33092	4.431091984836338	8	0.9166666666666666
lake	M0371.F10	33092	4.431091984836338	9	1
lake	M0371.F10	33092	4.431091984836338	10	1
lake	M0371.F11	83832	4.827754123304531	1	0.16991112991959378
lake	M0371.F11	83832	4.827754123304531	2	0.5471698113207547
lake	M0371.F11	83832	4.827754123304531	3	0.6868686868686869
lake	M0371.F11	83832	4.827754123304531	4	0.8305084745762712
lake	M0371.F11	83832	4.827754123304531	5	0.9696969696969697
lake	M0371.F11	83832	4.827754123304531	6	0.9459459459459459
lake	M0371.F11	83832	4.827754123304531	7	0.9428571428571428
lake	M0371.F11	83832	4.827754123304531	8	0.9565217391304348
lake	M0371.F11	83832	4.827754123304531	9	0.8421052631578947
lake	M0371.F11	83832	4.827754123304531	10	0.962962962962963
lake	M0371.F12	1450	5.043803938533495	1	0.2857142857142857
lake	M0371.F12	1450	5.043803938533495	2	0.7083333333333333
lake	M0371.F12	1450	5.043803938533495	3	0.8947368421052632
lake	M0371.F12	1450	5.043803938533495	4	1
lake	M0371.F12	1450	5.043803938533495	5	0.6666666666666667
lake	M0371.F12	1450	5.043803938533495	6	0.8571428571428572
lake	M0371.F12	1450	5.043803938533495	7	1
lake	M0371.F12	1450	5.043803938533495	8	1
lake	M0371.F12	1450	5.043803938533495	9	1
lake	M0371.F12	1450	5.043803938533495	10	1
lake	M0371.F2	83181	5.886963960176138	1	0.11266783420899007
lake	M0371.F2	83181	5.886963960176138	2	0.35416666666666663
lake	M0371.F2	83181	5.886963960176138	3	0.6077348066298343
lake	M0371.F2	83181	5.886963960176138	4	0.780952380952381
lake	M0371.F2	83181	5.886963960176138	5	0.7816091954022988
lake	M0371.F2	83181	5.886963960176138	6	0.8305084745762712
lake	M0371.F2	83181	5.886963960176138	7	0.7
lake	M0371.F2	83181	5.886963960176138	8	0.9019607843137255
lake	M0371.F2	83181	5.886963960176138	9	0.7777777777777778
lake	M0371.F2	83181	5.886963960176138	10	0.7307692307692308
lake	M0371.F3	62026	5.015760044135465	1	0.18464258651174537
lake	M0371.F3	62026	5.015760044135465	2	0.5955882352941176
lake	M0371.F3	62026	5.015760044135465	3	0.7959183673469388
lake	M0371.F3	62026	5.015760044135465	4	0.9305555555555556
lake	M0371.F3	62026	5.015760044135465	5	0.88
lake	M0371.F3	62026	5.015760044135465	6	0.8709677419354839
lake	M0371.F3	62026	5.015760044135465	7	0.96875
lake	M0371.F3	62026	5.015760044135465	8	1
lake	M0371.F3	62026	5.015760044135465	9	1
lake	M0371.F3	62026	5.015760044135465	10	0.9090909090909091
lake	M0371.F4	1810	5.687001490355938	1	0.2581168831168831
lake	M0371.F4	1810	5.687001490355938	2	0.64
lake	M0371.F4	1810	5.687001490355938	3	1
lake	M0371.F4	1810	5.687001490355938	4	0.9166666666666666
lake	M0371.F4	1810	5.687001490355938	5	1
lake	M0371.F4	1810	5.687001490355938	6	1
lake	M0371.F4	1810	5.687001490355938	7	0.8571428571428572
lake	M0371.F4	1810	5.687001490355938	8	1
lake	M0371.F4	1810	5.687001490355938	9	0.8333333333333334
lake	M0371.F4	1810	5.687001490355938	10	1
lake	M0371.F5	90458	5.074527535465072	1	0.17048579285059573
lake	M0371.F5	90458	5.074527535465072	2	0.586021505376344
lake	M0371.F5	90458	5.074527535465072	3	0.8421052631578947
lake	M0371.F5	90458	5.074527535465072	4	0.863013698630137
lake	M0371.F5	90458	5.074527535465072	5	0.971830985915493
lake	M0371.F5	90458	5.074527535465072	6	0.9649122807017544
lake	M0371.F5	90458	5.074527535465072	7	0.9166666666666666
lake	M0371.F5	90458	5.074527535465072	8	0.9333333333333333
lake	M0371.F5	90458	5.074527535465072	9	0.9375
lake	M0371.F5	90458	5.074527535465072	10	0.96
lake	M0371.F6	94699	5.0637468965102945	1	0.15404976177871887
lake	M0371.F6	94699	5.0637468965102945	2	0.43388429752066116
lake	M0371.F6	94699	5.0637468965102945	3	0.7101449275362319
lake	M0371.F6	94699	5.0637468965102945	4	0.8555555555555556
lake	M0371.F6	94699	5.0637468965102945	5	0.8518518518518519
lake	M0371.F6	94699	5.0637468965102945	6	0.9
lake	M0371.F6	94699	5.0637468965102945	7	0.9411764705882353
lake	M0371.F6	94699	5.0637468965102945	8	0.9032258064516129
lake	M0371.F6	94699	5.0637468965102945	9	0.9375
lake	M0371.F6	94699	5.0637468965102945	10	1
lake	M0371.F7	77757	4.74360392940855	1	0.19448698315467072
lake	M0371.F7	77757	4.74360392940855	2	0.5827814569536424
lake	M0371.F7	77757	4.74360392940855	3	0.8395061728395061
lake	M0371.F7	77757	4.74360392940855	4	0.9178082191780822
lake	M0371.F7	77757	4.74360392940855	5	0.9318181818181819
lake	M0371.F7	77757	4.74360392940855	6	0.975609756097561
lake	M0371.F7	77757	4.74360392940855	7	0.9487179487179487
lake	M0371.F7	77757	4.74360392940855	8	1
lake	M0371.F7	77757	4.74360392940855	9	0.9411764705882353
lake	M0371.F7	77757	4.74360392940855	10	1
lake	M0371.F8	1968	4.863449125616386	1	0.30000000000000004
lake	M0371.F8	1968	4.863449125616386	2	0.736842105263158
lake	M0371.F8	1968	4.863449125616386	3	0.8
lake	M0371.F8	1968	4.863449125616386	4	1
lake	M0371.F8	1968	4.863449125616386	5	1
lake	M0371.F8	1968	4.863449125616386	6	1
lake	M0371.F8	1968	4.863449125616386	7	1
lake	M0371.F8	1968	4.863449125616386	8	1
lake	M0371.F8	1968	4.863449125616386	9	1
lake	M0371.F8	1968	4.863449125616386	10	1
lake	M0371.F9	62324	5.0663667686460565	1	0.21191365711913657
lake	M0371.F9	62324	5.0663667686460565	2	0.5921787709497206
lake	M0371.F9	62324	5.0663667686460565	3	0.8018018018018018
lake	M0371.F9	62324	5.0663667686460565	4	0.8735632183908046
lake	M0371.F9	62324	5.0663667686460565	5	0.9607843137254902
lake	M0371.F9	62324	5.0663667686460565	6	0.9285714285714286
lake	M0371.F9	62324	5.0663667686460565	7	0.9736842105263158
lake	M0371.F9	62324	5.0663667686460565	8	1
lake	M0371.F9	62324	5.0663667686460565	9	0.95
lake	M0371.F9	62324	5.0663667686460565	10	1
lake	M0371.G1	73750	4.944407117435582	1	0.19584736251402923
lake	M0371.G1	73750	4.944407117435582	2	0.5854922279792747
lake	M0371.G1	73750	4.944407117435582	3	0.7152777777777778
lake	M0371.G1	73750	4.944407117435582	4	0.865979381443299
lake	M0371.G1	73750	4.944407117435582	5	0.8656716417910448
lake	M0371.G1	73750	4.944407117435582	6	0.9583333333333334
lake	M0371.G1	73750	4.944407117435582	7	0.9428571428571428
lake	M0371.G1	73750	4.944407117435582	8	0.9230769230769231
lake	M0371.G1	73750	4.944407117435582	9	0.7894736842105263
lake	M0371.G1	73750	4.944407117435582	10	0.8846153846153846
lake	M0371.G2	67268	4.659174137508271	1	0.17968534363786914
lake	M0371.G2	67268	4.659174137508271	2	0.5480769230769231
lake	M0371.G2	67268	4.659174137508271	3	0.7971014492753623
lake	M0371.G2	67268	4.659174137508271	4	0.8421052631578947
lake	M0371.G2	67268	4.659174137508271	5	0.9411764705882353
lake	M0371.G2	67268	4.659174137508271	6	0.8857142857142857
